SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532794,ZEEMEDIA    ,B ,Q,6.19,6.20,5.95,6.14,6.14,6.01,439,221460,1350553.00,
532795,SITINET     ,B ,Q,0.80,0.81,0.79,0.80,0.80,0.81,394,936728,745268.00,
532796,LUMAX TECH  ,B ,Q,155.50,158.80,152.50,155.40,154.35,153.90,173,4360,681283.00,
532797,AUTOIND     ,B ,Q,35.25,36.30,35.15,35.20,35.65,37.00,93,10429,368300.00,
532798,NTWK MED INV,A ,Q,35.50,36.05,35.15,35.65,36.05,34.95,138,15557,553127.00,
532799,HUBTOWN     ,T ,Q,15.43,16.25,15.43,15.99,15.99,16.24,28,9455,146309.00,
532800,TV18BRDCST  ,A ,Q,26.50,27.25,26.50,27.20,27.25,26.50,397,609351,16402777.00,
532801,CAMBRIDGE   ,B ,Q,28.40,29.90,28.40,29.40,29.75,29.85,34,4590,132059.00,
532804,TECHNOCRAFT ,B ,Q,375.00,379.95,367.25,370.30,370.00,367.90,36,759,282476.00,
532805,REDINGTON   ,A ,Q,169.05,181.25,164.50,178.70,179.00,167.25,572,21957,3825211.00,
532806,AI CHAMPDNY ,XT,Q,9.32,9.32,8.44,9.19,9.19,8.88,8,993,8496.00,
532807,CINELINE    ,B ,Q,30.35,32.00,30.35,31.40,31.20,30.80,82,3560,110151.00,
532808,PGIL        ,B ,Q,192.00,192.00,180.05,180.10,180.10,176.20,35,279,52111.00,
532809,FSL         ,A ,Q,112.05,116.90,111.30,116.35,116.35,111.40,2552,375754,43214211.00,
532810,POWER FINAN ,A ,Q,106.00,110.25,105.75,109.95,109.80,104.75,1911,322123,34987685.00,
532811,AHLUWALIA CO,A ,Q,285.95,296.00,280.00,295.05,295.90,283.95,141,633,181223.00,
532812,TRANSWARRANT,T ,Q,2.52,2.52,2.31,2.31,2.31,2.40,3,12,30.00,
532813,C & C CONSTR,Z ,Q,4.60,5.05,4.60,4.99,4.99,4.83,5,636,2973.00,
532814,INDIAN BANK ,A ,Q,105.95,109.65,105.70,107.95,108.10,104.60,1564,257777,27656501.00,
532815,SMS PHARMACE,B ,Q,144.45,147.15,141.60,143.10,143.20,141.60,116,4775,687382.00,
532817,ORIENTAL    ,B ,Q,7.31,7.36,6.70,7.03,7.06,6.75,79,11256,79830.00,
532819,MINDTREE LTD,A ,Q,2119.50,2171.00,1995.85,2048.30,2048.30,2142.75,6577,95957,197728810.00,
532820,ELAND       ,X ,Q,4.05,4.65,4.05,4.34,4.34,4.40,9,1788,7341.00,
532822,IDEA        ,A ,Q,8.80,8.99,8.80,8.95,8.95,8.76,62129,37175688,330787698.00,
532823,EURO CERAMIC,Z ,Q,1.16,1.16,1.15,1.16,1.16,1.16,6,2100,2427.00,
532826,RAJ TELE    ,B ,Q,30.20,35.45,30.20,34.45,34.45,32.45,3,70,2209.00,
532827,PAGE INDUSTR,A ,Q,28200.10,29462.15,28200.10,29257.40,29319.00,28191.50,450,735,21133831.00,
532828,AMD INDUS   ,T ,Q,17.75,18.50,17.70,18.50,18.50,18.60,6,113,2080.00,
532829,LEHAR       ,XT,Q,31.90,31.90,29.50,31.05,30.60,31.05,75,63496,1933198.00,
532830,ASTRAL POLY ,A ,Q,1543.00,1543.00,1411.70,1435.45,1435.45,1514.55,4191,30925,44689773.00,
532832,INDBUL REAL ,A ,Q,77.10,80.85,76.90,79.70,79.70,77.10,2080,349467,27633433.00,
532834,CAMLINFINE  ,A ,Q,138.60,140.65,133.10,140.00,139.60,133.90,429,29602,4080753.00,
532835,ICRA        ,A ,Q,3250.00,3416.20,3250.00,3349.70,3352.95,3307.00,289,624,2094211.00,
532839,DISH TV     ,A ,Q,9.27,9.50,9.21,9.28,9.28,9.27,1419,728102,6796232.00,
532841,SAHYA INDU  ,X ,Q,296.60,313.00,295.00,306.30,309.00,293.45,221,11035,3341812.00,
532842,SREE RAYALA ,B ,Q,249.20,249.80,241.30,247.80,247.80,244.25,136,2539,626071.00,
532843,FORTIS      ,A ,Q,207.60,209.20,199.05,200.75,200.75,206.20,2480,191562,39114475.00,
532845,TGBHOTELS   ,B ,Q,4.40,4.88,4.40,4.60,4.60,4.88,14,3839,16960.00,
532847,HILTON MET  ,B ,Q,12.79,12.79,12.79,12.79,12.79,11.63,35,10983,140472.00,
532848,DELTA CORP  ,A ,Q,152.90,157.25,151.40,154.75,154.75,151.65,3438,519986,80692054.00,
532850,MIC ELECTRON,T ,Q,0.69,0.72,0.66,0.71,0.66,0.69,17,9347,6692.00,
532851,INSECTCID   ,A ,Q,445.05,470.00,445.05,459.25,458.00,450.90,155,1350,615556.00,
532852,MCD HOLDING ,B ,Q,39.00,41.65,36.30,41.40,41.35,38.90,30,1558,58998.00,
532853,ASAHI SONG  ,B ,Q,325.20,325.20,304.10,318.10,318.00,316.60,212,4207,1330169.00,
532854,NITIN FIRE  ,Z ,Q,0.60,0.62,0.60,0.60,0.60,0.60,15,22471,13523.00,
532856,TIME TECHNO ,A ,Q,65.25,66.85,64.35,65.65,65.80,64.85,399,69724,4589277.00,
532859,HGSL        ,A ,Q,1749.95,1749.95,1675.40,1715.80,1715.80,1701.25,754,3175,5440533.00,
532864,NELCAST     ,B ,Q,65.50,66.85,65.00,65.20,65.15,65.00,79,4943,324290.00,
532865,MEGHMANI    ,A ,Q,119.00,126.20,119.00,122.25,122.35,118.35,2503,376877,45914001.00,
532867,V2RETAIL    ,B ,Q,115.55,122.00,115.55,116.20,116.00,121.60,253,17029,1979912.00,
532868,DLF LIMITED ,A ,Q,248.00,258.45,247.65,255.80,255.80,246.60,4503,572645,145039747.00,
532869,TARMAT      ,B ,Q,46.20,46.20,46.20,46.20,46.20,46.00,4,20,924.00,
532870,ANKIT METAL ,B ,Q,1.01,1.03,0.96,0.97,0.96,1.01,26,32262,31425.00,
532872,SUNPHA ADV  ,A ,Q,159.80,164.70,158.80,162.15,162.15,156.40,1032,50012,8152615.00,
532873,HOUSING DEV ,Z ,Q,4.87,5.10,4.76,4.89,4.93,4.99,214,94163,461856.00,
532874,SURYACHAKRA ,Z ,Q,0.39,0.42,0.39,0.42,0.42,0.41,26,48648,19592.00,
532875,ALLIED DIGIT,B ,Q,47.45,51.00,47.00,48.75,48.75,46.95,325,32190,1567094.00,
532878,ALPA LAB    ,B ,Q,50.00,53.70,50.00,52.05,52.05,48.65,461,45378,2370401.00,
532879,SIR SHADI LA,X ,Q,37.45,37.45,32.75,32.75,32.75,35.10,3,109,3612.00,
532880,OMAXE LTD   ,A ,Q,67.05,67.10,66.60,66.80,66.85,66.35,23,1127,75276.00,
532884,REFEX       ,B ,Q,93.00,94.80,91.60,92.75,92.45,91.40,606,25202,2343219.00,
532885,CENTRAL BK  ,A ,Q,17.20,18.40,17.00,18.05,18.05,16.85,2592,1704966,30390013.00,
532888,ASIAN GRANIT,A ,Q,162.00,166.00,157.00,163.65,163.65,158.45,640,23201,3790374.00,
532889,K.P.R. MILL ,A ,Q,1100.00,1278.00,1080.10,1228.75,1228.75,1077.75,4223,24068,28720452.00,
532890,TAKE SOLUT  ,A ,Q,48.50,49.00,46.25,47.00,47.00,46.95,777,145836,6917855.00,
532891,PURAVANKARA ,B ,Q,67.50,69.30,66.40,67.60,67.45,67.45,151,4292,290900.00,
532892,MOTILALOFS  ,A ,Q,622.75,623.00,608.50,613.30,613.85,614.35,684,4009,2475739.00,
532893,VTM LTD     ,X ,Q,23.90,23.90,22.10,23.00,23.00,23.00,20,2851,65361.00,
532894,IWIND ENERGY,T ,Q,3.62,3.89,3.62,3.72,3.71,3.80,13,9554,35143.00,
532895,NAGREKA CAP ,B ,Q,5.65,5.65,5.65,5.65,5.65,5.65,6,92,519.00,
532896,MAGNUM VENT ,T ,Q,4.83,4.84,4.61,4.84,4.84,4.85,5,136,655.00,
532898,POWER GRID  ,A ,Q,203.00,210.00,203.00,208.90,208.90,201.10,1724,244030,50448498.00,
532899,KAVERI SEED ,A ,Q,535.00,545.95,527.65,540.85,542.00,534.80,1331,34512,18697678.00,
532900,PAISALO     ,A ,Q,684.30,719.95,640.20,696.70,719.95,698.10,224,959,638987.00,
532906,MAANALU     ,B ,Q,147.40,155.50,147.40,148.15,148.15,145.75,44,1903,282752.00,
532907,ILFSENGG    ,Z ,Q,3.27,3.55,3.27,3.40,3.40,3.39,9,37950,134554.00,
532911,PARLEIND    ,X ,Q,9.09,9.18,9.01,9.09,9.09,9.01,485,68974,625797.00,
532915,RELIGARE ENT,A ,Q,90.55,99.50,90.55,95.00,95.20,90.55,1075,80510,7667844.00,
532916,BARAK VALL  ,T ,Q,18.50,18.50,18.50,18.50,18.50,17.70,4,404,7474.00,
532918,RATHI BARS  ,X ,Q,16.50,17.55,16.05,16.65,16.95,16.60,51,12828,211957.00,
532921,ADANI PORTS ,A ,Q,749.80,755.40,701.85,731.10,731.10,744.50,35775,1973550,1427982512.00,
532922,EDELWEISS   ,A ,Q,63.30,65.70,61.60,65.05,65.35,64.70,1613,215102,13708407.00,
532923,RGL         ,B ,Q,370.60,383.00,362.40,379.75,379.75,360.00,827,12699,4743418.00,
532924,KOLTEPATIL  ,A ,Q,233.30,238.00,227.15,236.35,234.75,230.25,128,3271,761121.00,
532925,KAUSHAL INFR,B ,Q,1.52,1.52,1.52,1.52,1.52,1.52,4,400,608.00,
532926,JYOTHYLAB   ,A ,Q,141.00,145.00,139.40,143.45,143.45,140.45,316,11937,1690470.00,
532927,ECLERX      ,A ,Q,1185.00,1245.00,1122.50,1151.90,1163.50,1203.10,944,6336,7484207.00,
532928,TRIL        ,B ,Q,17.75,17.75,16.80,17.45,17.40,17.15,89,22660,391950.00,
532929,BRIGADE     ,A ,Q,260.40,269.40,260.00,266.40,266.90,254.90,792,10085,2690231.00,
532930,BGR ENERGY  ,B ,Q,43.50,50.90,43.50,45.20,44.80,44.25,213,26712,1218782.00,
532931,BURNPUR     ,T ,Q,2.31,2.43,2.21,2.42,2.42,2.32,31,15535,36514.00,
532932,MANAKSIA LTD,B ,Q,59.00,59.00,49.75,54.60,54.45,51.25,192,9429,503326.00,
532933,PORWAL AUTO ,X ,Q,18.20,19.20,18.05,18.45,18.45,18.10,31,9340,172768.00,
532934,PPAP        ,B ,Q,189.50,189.90,185.25,187.05,187.00,181.25,64,629,117905.00,
532935,ARIES AGRO  ,B ,Q,83.95,85.90,83.00,83.40,83.75,82.15,145,2810,235192.00,
532937,KUANTUM     ,B ,Q,63.25,65.10,63.25,63.75,63.75,62.85,9,188,12159.00,
532939,RPOWER      ,A ,Q,4.28,4.55,4.21,4.49,4.49,4.30,4299,9559425,41944734.00,
532940,J KUMAR INFR,A ,Q,171.35,176.80,170.55,175.05,175.60,171.40,618,30042,5191539.00,
532941,CORDS CABLE ,B ,Q,40.00,46.85,39.55,40.00,40.00,40.50,53,3753,153549.00,
532942,KNR CONST   ,A ,Q,193.50,206.35,193.50,204.15,204.05,199.50,659,34213,6947288.00,
532944,ONMOBILE    ,B ,Q,105.80,107.70,99.05,104.50,106.00,100.90,996,40045,4174224.00,
532945,SHRIRAM EPC ,B ,Q,3.95,4.09,3.95,4.00,4.00,3.89,25,24457,98811.00,
532946,BANG        ,B ,Q,28.30,28.40,26.25,28.00,27.85,27.15,13,135,3653.00,
532947,IRB INFRA   ,A ,Q,105.10,107.55,104.00,106.40,106.55,104.25,981,55419,5844579.00,
532951,GSS INFOTECH,B ,Q,54.35,58.90,54.35,54.65,54.65,53.25,338,21816,1239177.00,
532952,NAHAR CAP   ,B ,Q,96.35,101.30,96.35,96.75,96.75,98.85,5,293,28330.00,
532953,V GUARD IND ,A ,Q,230.00,234.50,229.35,233.10,233.55,231.10,682,22918,5298727.00,
532955,RECLTD      ,A ,Q,123.75,131.65,123.75,131.05,131.50,125.55,1975,343354,44392008.00,
532957,GOKAK TEXTI ,X ,Q,23.00,23.00,23.00,23.00,23.00,23.45,3,300,6900.00,
532959,GAMMON INFRA,B ,Q,0.68,0.76,0.68,0.74,0.75,0.68,1381,1141756,825520.00,
532960,DHANI       ,B ,Q,205.00,208.55,201.20,203.25,203.25,211.75,5374,666938,135510450.00,
532966,TITAGARH WAG,A ,Q,47.10,48.65,46.50,48.50,48.50,47.05,275,43989,2095773.00,
532967,KIRI DYES   ,A ,Q,424.30,427.10,416.70,420.35,418.65,416.35,522,6824,2874032.00,
532972,SANKHYA INFO,XT,Q,3.65,3.67,3.33,3.33,3.33,3.50,37,13329,47851.00,
532974,ABML        ,B ,Q,41.90,41.90,39.00,40.35,40.50,39.90,66,4151,166856.00,
532975,AISHWARYA   ,Z ,Q,1.86,1.86,1.85,1.85,1.85,1.86,5,1001,1851.00,
532976,JAIBALA IND ,T ,Q,36.35,37.45,35.25,37.45,37.45,36.35,21,5552,202001.00,
532977,BAJAJ AUTO  ,A ,Q,3458.85,3622.40,3458.85,3599.50,3599.50,3541.65,2836,16213,57793206.00,
532978,BAJAJ FINSE ,A ,Q,9150.00,9840.00,9150.00,9809.95,9751.00,9162.15,5114,29637,284961286.00,
532980,GOKUL REFOIL,B ,Q,18.20,18.70,18.00,18.30,18.30,18.05,26,3762,68171.00,
532983,RPG LIFESCI ,B ,Q,426.00,451.00,419.70,429.65,428.00,425.65,1367,18144,7965645.00,
532985,KOTAK SENSEX,B ,Q,504.00,505.00,502.00,503.40,503.40,502.22,23,640,322270.00,
532986,NIRAJ CEMENT,B ,Q,46.75,46.75,40.00,43.25,43.25,42.10,23,2375,106340.00,
532987,RANE BRAKE  ,B ,Q,809.85,835.85,803.30,823.15,820.75,810.00,46,113,92400.00,
532988,RANE ENGVL  ,B ,Q,280.00,280.00,251.20,259.80,262.00,255.00,37,737,195502.00,
532989,BAFNA PHARMA,T ,Q,127.25,132.75,127.25,127.25,127.25,133.90,64,3119,396932.00,
532992,CHL LTD     ,X ,Q,6.45,6.45,6.45,6.45,6.45,6.50,1,98,632.00,
532994,ARCHIDPLY IN,T ,Q,31.40,31.40,29.20,30.65,30.70,30.70,47,8715,254800.00,
532998,LEHIL       ,B ,Q,42.35,43.05,42.35,42.50,42.50,42.35,17,1509,64134.00,
533001,SOMI CONVEY ,T ,Q,34.70,36.40,33.00,34.85,36.40,34.70,50,1807,61646.00,
533007,LGB FORGE   ,T ,Q,3.65,3.82,3.60,3.79,3.79,3.78,33,11044,40448.00,
533012,LANDMRK PRO ,T ,Q,2.00,2.00,2.00,2.00,2.00,2.00,1,1000,2000.00,
533014,SICAGEN IND ,B ,Q,16.00,18.45,16.00,17.30,17.00,17.04,106,12988,227659.00,
533022,20 MICRONS  ,B ,Q,35.60,36.75,35.00,36.25,36.25,35.30,104,6869,249274.00,
533023,WABCO       ,A ,Q,6099.00,6160.55,6018.00,6083.00,6078.40,6051.50,147,227,1378095.00,
533029,ALKALI      ,B ,Q,53.70,54.50,52.50,53.15,53.10,52.30,115,1956,104722.00,
533033,ISGEC       ,A ,Q,475.00,483.75,465.10,476.30,476.30,472.45,409,13719,6487972.00,
533047,INDIAN MET  ,B ,Q,493.45,498.25,477.45,486.95,486.95,483.90,741,8769,4265568.00,
533048,GI ENGINERG ,T ,Q,2.91,2.91,2.79,2.79,2.79,2.79,2,60,168.00,
533056,VEDAVAAG    ,X ,Q,29.00,29.00,26.80,27.00,27.00,27.55,31,5320,145863.00,
533080,MOLDTKPACK  ,A ,Q,418.10,421.95,408.10,412.25,412.65,410.05,161,1688,703890.00,
533088,MAH HOLIDAY ,A ,Q,206.60,207.70,199.60,200.75,200.00,200.40,361,6340,1277836.00,
533090,EXCEL       ,B ,Q,2.66,2.66,2.44,2.62,2.63,2.56,63,15208,38300.00,
533093,RAJ OIL     ,T ,Q,91.75,99.00,91.20,93.05,99.00,96.00,87,12225,1142114.00,
533095,BENGLA& ASM ,B ,Q,1343.00,1370.00,1331.00,1358.05,1350.00,1343.60,35,3507,4710591.00,
533096,ADANI POWER ,A ,Q,89.10,94.90,88.30,90.35,90.35,92.90,26980,4065625,368145022.00,
533098,NHPC        ,A ,Q,23.45,23.90,23.40,23.75,23.75,23.45,429,225042,5316249.00,
533101,SURYAMBA SP ,X ,Q,67.50,67.50,65.25,65.35,65.25,66.10,6,66,4346.00,
533104,GLOBUS SPR  ,B ,Q,324.00,348.00,314.10,316.85,315.25,314.00,201,2578,821296.00,
533106,OIL INDIA   ,A ,Q,112.10,117.60,112.10,115.45,115.45,112.60,680,45126,5169924.00,
533107,RNAVAL      ,Z ,Q,3.03,3.03,2.81,2.90,2.90,2.92,315,573940,1661538.00,
533108,BHILWRA TEC ,X ,Q,6.70,6.70,6.10,6.10,6.10,6.49,30,3346,21535.00,
533121,EXPLEOSOL   ,B ,Q,575.00,594.35,568.85,588.95,586.00,559.55,486,4487,2625214.00,
533122,RTNPOWER    ,B ,Q,2.55,2.60,2.50,2.54,2.54,2.60,978,3258016,8288564.00,
533137,DEN NETWORK ,A ,Q,46.10,47.65,46.10,47.10,47.30,46.25,659,205329,9655358.00,
533138,ASTEC LIFE  ,A ,Q,1051.30,1070.50,1024.15,1040.05,1041.00,1042.15,312,722,749655.00,
533144,COX KINGS   ,Z ,Q,1.15,1.16,1.07,1.15,1.16,1.11,90,90053,101907.00,
533146,DLINK IND   ,B ,Q,101.10,101.75,99.70,101.10,101.75,99.45,186,7989,803493.00,
533148,JSW ENERGY  ,A ,Q,93.50,98.15,92.60,96.55,96.55,92.90,4461,545438,52215946.00,
533149,ESSAR SECU  ,XT,Q,3.44,3.44,3.44,3.44,3.44,3.44,2,2,6.00,
533150,GODREJ PROP ,A ,Q,1270.15,1318.20,1270.15,1304.35,1304.35,1272.35,2221,26097,33898332.00,
533151,D B CORP    ,A ,Q,90.00,90.00,85.70,87.00,86.45,85.55,185,10962,953603.00,
533152,MBL INFRA   ,B ,Q,18.95,18.95,17.60,17.80,17.80,17.60,52,10761,193137.00,
533155,JUBL FOOD   ,A ,Q,2700.00,2800.00,2660.90,2762.60,2772.00,2729.55,3204,29335,79743104.00,
533156,VASCON ENG  ,B ,Q,17.30,17.30,16.60,16.80,16.75,16.75,76,10068,169829.00,
533157,SYNCOM HEAL ,Z ,Q,2.32,2.42,2.21,2.40,2.40,2.32,86,36363,84615.00,
533158,THANGAMAYIL ,B ,Q,602.55,627.80,602.00,610.50,610.50,598.75,313,2178,1328905.00,
533160,D B REALTY  ,T ,Q,21.25,22.80,21.20,21.65,21.60,22.20,101,29208,626948.00,
533161,EMMBI       ,B ,Q,79.15,79.90,75.70,79.10,79.90,77.90,183,4893,381494.00,
533162,HATHWAY CAB ,A ,Q,22.25,22.90,22.20,22.60,22.60,22.20,715,106897,2406636.00,
533163,ARSS INFRA  ,B ,Q,22.90,26.20,21.70,25.45,25.45,22.00,189,19352,469839.00,
533164,TEXMO PIPES ,B ,Q,25.40,27.95,25.00,27.65,27.65,25.30,192,19505,516687.00,
533166,SUNDARAMMUL ,B ,Q,1.24,1.26,1.20,1.24,1.24,1.22,105,35213,43407.00,
533167,CORO ENGG   ,X ,Q,26.05,26.95,26.05,26.20,26.10,26.75,9,553,14495.00,
533168,ROSSELL IND ,B ,Q,102.40,109.00,102.40,106.95,106.95,105.55,45,839,89109.00,
533169,MAN INFRA   ,B ,Q,37.30,39.30,37.30,39.25,39.25,37.80,646,86795,3361444.00,
533170,TAMBOLI CAP ,X ,Q,50.05,52.80,50.00,51.90,52.80,51.00,8,645,32734.00,
533172,IVZINGOLD   ,E ,Q,4200.00,4200.00,4164.40,4177.80,4177.80,4204.02,8,10,41836.00,
533177,IL&FS TRANS ,Z ,Q,2.46,2.46,2.25,2.32,2.32,2.36,15,6672,15098.00,
533179,PERSISTENT  ,A ,Q,2054.00,2054.00,1921.95,1944.25,1965.05,2021.35,1385,10256,20023418.00,
533181,INTRASOFT   ,B ,Q,68.50,75.55,68.50,75.55,75.55,68.70,341,26246,1938134.00,
533189,GOENKA DIAM ,Z ,Q,1.45,1.58,1.44,1.53,1.58,1.51,84,137973,208931.00,
533192,KCP SUGAR IN,B ,Q,14.73,15.30,14.73,15.06,15.00,14.67,41,6899,104367.00,
533193,KIRLOSKAR EL,B ,Q,12.80,12.92,12.67,12.73,12.77,12.78,34,2256,28842.00,
533202,NEH         ,X ,Q,1.65,1.65,1.50,1.51,1.51,1.55,23,8705,13087.00,
533204,GBGLOBAL    ,B ,Q,7.15,7.15,7.15,7.15,7.15,7.15,2,150,1072.00,
533206,SJVN        ,A ,Q,25.00,25.45,24.65,25.20,25.20,24.60,423,107208,2698115.00,
